Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.4399999992,3,-45532.3125000000,-63192.7148437500,-37430.8125000000,-14663.5263671875,-28305.8242187500,-52757.3554687500,-36952.3281250000,-65936.3906250000,,,
0.4439999992,3,-45662.4648437500,-63325.7304687500,-37564.7656250000,-14792.6298828125,-28442.7285156250,-52889.9921875000,-37084.6484375000,-66072.3593750000,,,
0.4479999992,3,-45705.0898437500,-63366.2304687500,-37604.2617187500,-14831.9912109375,-28481.3515625000,-52928.4804687500,-37123.5859375000,-66111.0937500000,,,
0.4519999993,3,-45709.2265625000,-63360.1093750000,-37596.2578125000,-14825.1962890625,-28473.2382812500,-52920.4335937500,-37115.6953125000,-66103.0703125000,,,
0.4559999993,3,-45723.7539062500,-63373.3632812500,-37608.7539062500,-14838.4287109375,-28489.2187500000,-52934.0234375000,-37128.6171875000,-66118.7578125000,,,
0.4599999993,3,-45738.6406250000,-63396.3632812500,-37632.4453125000,-14861.3164062500,-28514.6562500000,-52959.5507812500,-37152.4414062500,-66144.5312500000,,,
0.4639999992,3,-45807.9101562500,-63467.1484375000,-37702.3828125000,-14929.6015625000,-28586.1152343750,-53029.9804687500,-37221.8437500000,-66215.6562500000,,,
0.4679999992,3,-45741.3007812500,-63393.1445312500,-37626.9023437500,-14857.8076171875,-28510.2519531250,-52956.6914062500,-37146.3398437500,-66139.9531250000,,,
0.4719999994,3,-45727.9335937500,-63378.3476562500,-37611.9960937500,-14843.8828125000,-28495.4785156250,-52941.8945312500,-37131.2734375000,-66124.7968750000,,,
0.4759999993,3,-45726.1250000000,-63390.6835937500,-37624.7109375000,-14856.6894531250,-28508.4648437500,-52953.8945312500,-37144.5507812500,-66138.1640625000,,,
0.4799999993,3,-45727.2187500000,-63395.4453125000,-37629.5625000000,-14861.9423828125,-28511.5937500000,-52956.8476562500,-37149.4687500000,-66141.4453125000,,,
0.4839999992,3,-45719.8867187500,-63380.9609375000,-37613.7382812500,-14846.8994140625,-28495.3886718750,-52940.4179687500,-37133.6445312500,-66124.4609375000,,,
0.4879999992,3,-45721.6328125000,-63381.6562500000,-37614.4960937500,-14847.3916015625,-28495.9921875000,-52941.0429687500,-37134.4921875000,-66125.0156250000,,,
0.4919999992,3,-46108.9218750000,-63780.6328125000,-38014.1015625000,-15236.1552734375,-28901.0058593750,-53338.9921875000,-37531.5937500000,-66528.1093750000,,,
0.4959999993,3,-46396.8984375000,-64082.3359375000,-38317.1914062500,-15540.3183593750,-29202.5078125000,-53639.3359375000,-37835.6015625000,-66831.7578125000,,,
0.4999999993,3,-45413.5351562500,-63087.1484375000,-37323.0078125000,-14565.6259765625,-28197.8652343750,-52650.1367187500,-36845.7109375000,-65830.5781250000,,,
0.5039999993,3,-45344.3359375000,-63006.4570312500,-37241.2460937500,-14478.2080078125,-28119.6328125000,-52568.7539062500,-36761.7773437500,-65749.6875000000,,,
0.5079999992,3,-45590.4921875000,-63259.4570312500,-37494.1796875000,-14727.7431640625,-28377.0136718750,-52821.8867187500,-37014.1757812500,-66006.3515625000,,,
0.5119999992,4,-45662.5781250000,-63335.0507812500,-37569.1679687500,-14802.4648437500,-28453.7480468750,-52898.4843750000,-37088.9843750000,-66083.4453125000,,,
0.5159999991,4,-45695.0546875000,-63357.9414062500,-37589.8203125000,-14825.0625000000,-28474.0429687500,-52919.1171875000,-37109.9960937500,-66103.1796875000,,,
0.5199999991,4,-45780.4179687500,-63433.2890625000,-37664.8320312500,-14899.1357421875,-28549.5917968750,-52993.3007812500,-37184.6289062500,-66178.3281250000,,,
0.5239999990,4,-45726.8828125000,-63384.8945312500,-37617.8945312500,-14853.4716796875,-28502.6523437500,-52947.4804687500,-37138.0039062500,-66132.3046875000,,,
