Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.5839999991,4,-166875.1250000000,-35186.8984375000,-129003.1796875000,-156246.5312500000,-159640.2656250000,-182093.2812500000,-187500.0156250000,-187500.0156250000,,,
0.5879999991,4,-166872.1250000000,-35184.9296875000,-128999.9375000000,-156243.4531250000,-159638.6562500000,-182092.2187500000,-187500.0156250000,-187500.0156250000,,,
0.5919999990,4,-166871.1406250000,-35185.0859375000,-128998.7734375000,-156242.4687500000,-159639.0781250000,-182093.1093750000,-187500.0156250000,-187500.0156250000,,,
0.5959999990,4,-166870.7812500000,-35185.6914062500,-128997.9218750000,-156241.7968750000,-159639.8125000000,-182094.5625000000,-187500.0156250000,-187500.0156250000,,,
0.5999999992,4,-166872.6718750000,-35188.4375000000,-128999.2656250000,-156243.3125000000,-159642.8437500000,-182098.0312500000,-187500.0156250000,-187500.0156250000,,,
0.6039999991,4,-166870.5000000000,-35187.3203125000,-128996.7656250000,-156240.9062500000,-159641.8750000000,-182097.4843750000,-187500.0156250000,-187500.0156250000,,,
0.6079999991,4,-166866.2968750000,-35184.1484375000,-128992.2500000000,-156236.6562500000,-159638.9687500000,-182095.1562500000,-187500.0156250000,-187500.0156250000,,,
0.6119999990,4,-166864.5781250000,-35183.3671875000,-128990.2343750000,-156234.7031250000,-159638.4062500000,-182095.3125000000,-187500.0156250000,-187500.0156250000,,,
0.6159999990,4,-166862.5000000000,-35182.2460937500,-128987.6015625000,-156232.1875000000,-159637.3750000000,-182094.7187500000,-187500.0156250000,-187500.0156250000,,,
0.6199999989,4,-166862.4218750000,-35183.1406250000,-128987.0390625000,-156231.8906250000,-159638.6406250000,-182096.4843750000,-187500.0156250000,-187500.0156250000,,,
0.6239999991,4,-166856.1250000000,-35177.8906250000,-128980.5546875000,-156225.5000000000,-159633.6718750000,-182092.1250000000,-187500.0156250000,-187500.0156250000,,,
0.6279999991,4,-166853.2343750000,-35176.0546875000,-128977.3203125000,-156222.5781250000,-159632.0000000000,-182091.0468750000,-187500.0156250000,-187500.0156250000,,,
0.6319999991,4,-166851.3125000000,-35175.0273437500,-128974.7500000000,-156220.2968750000,-159631.1093750000,-182090.7812500000,-187500.0156250000,-187500.0156250000,,,
