Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.2679999995,2,-187500.0156250000,-110937.3359375000,-183614.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2719999994,2,-187500.0156250000,-110929.5781250000,-183609.1875000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2759999994,2,-187500.0156250000,-110923.0078125000,-183605.4687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2799999996,2,-187500.0156250000,-110919.3203125000,-183604.5781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2839999995,2,-187500.0156250000,-110917.1093750000,-183604.8906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2879999995,2,-187500.0156250000,-110912.8203125000,-183603.3437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2919999994,2,-187500.0156250000,-110906.8046875000,-183599.8593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2959999994,2,-187500.0156250000,-110903.4921875000,-183599.0937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.2999999996,2,-187500.0156250000,-110900.0078125000,-183598.3906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3039999995,2,-187500.0156250000,-110896.5000000000,-183597.6250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3079999995,2,-187500.0156250000,-110893.5234375000,-183597.3750000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3119999995,2,-187500.0156250000,-110890.9140625000,-183597.2187500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3159999994,2,-187500.0156250000,-110887.3828125000,-183596.1875000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3199999994,2,-187500.0156250000,-110885.9062500000,-183597.2656250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3239999996,2,-187500.0156250000,-110882.9062500000,-183597.1406250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3279999995,2,-187500.0156250000,-110877.4140625000,-183594.4531250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3319999995,2,-187500.0156250000,-110870.1718750000,-183590.1093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3359999994,2,-187500.0156250000,-110865.8750000000,-183588.6093750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3399999994,2,-187500.0156250000,-110858.2578125000,-183583.8593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3439999996,2,-187500.0156250000,-110854.7656250000,-183583.0468750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3479999995,2,-187500.0156250000,-110851.3046875000,-183582.3437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3519999995,2,-187500.0156250000,-110845.2265625000,-183578.8906250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3559999994,2,-187500.0156250000,-110836.9296875000,-183573.2343750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3599999994,2,-187500.0156250000,-110834.6718750000,-183573.6562500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3639999994,2,-187500.0156250000,-110829.7578125000,-183571.5625000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3679999996,2,-187500.0156250000,-110824.0546875000,-183568.5625000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3719999995,2,-187500.0156250000,-110817.3515625000,-183564.4062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3759999995,2,-187500.0156250000,-110814.2656250000,-183563.9218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3799999994,2,-187500.0156250000,-110811.2265625000,-183563.4687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3839999994,3,-187500.0156250000,-110807.1406250000,-183562.0781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3879999993,3,-187500.0156250000,-110803.2265625000,-183560.9531250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3919999993,3,-187500.0156250000,-110801.0390625000,-183561.4375000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3959999993,3,-187500.0156250000,-110798.4843750000,-183561.5468750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.3999999992,3,-187500.0156250000,-110794.5078125000,-183560.2031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4039999992,3,-187500.0156250000,-110790.6640625000,-183559.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4079999994,3,-187500.0156250000,-110786.7734375000,-183557.9062500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4119999993,3,-187500.0156250000,-110782.5468750000,-183556.3593750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4159999993,3,-187500.0156250000,-110774.9296875000,-183551.4218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4199999992,3,-187500.0156250000,-110769.9687500000,-183549.0937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4239999992,3,-187500.0156250000,-110765.8515625000,-183547.6250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4279999994,3,-187500.0156250000,-110762.5468750000,-183546.9531250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4319999993,3,-187500.0156250000,-110759.4375000000,-183546.5781250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4359999993,3,-187500.0156250000,-110752.1328125000,-183541.9531250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4399999992,3,-187500.0156250000,-110746.7656250000,-183539.2031250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4439999992,3,-187500.0156250000,-110743.0312500000,-183538.1875000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4479999992,3,-187500.0156250000,-110740.0625000000,-183538.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.4519999993,3,-187500.0156250000,-110735.4765625000,-183536.2656250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
